Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
-,-,Deschain,1510.13,-4.63,1618.38,0.0,36.08,1.54,282,0.0,156,0.0,124,0.0,2,0.0,55.32,0.0,2024-04-28
469,-10,tnawrocki,1509.65,-9.3,1626.47,-6.26,38.94,1.01,104,2.0,67,0.0,36,2.0,1,0.0,64.42,-1.27,2025-06-24
470,3,Ralf-TtA,1509.54,-3.17,1592.41,2.28,27.63,1.82,509,3.0,267,2.0,238,1.0,4,0.0,52.46,0.09,2025-07-13
471,0,Borman,1509.01,-4.21,1626.72,0.0,39.24,1.4,124,0.0,77,0.0,46,0.0,1,0.0,62.1,0.0,2025-03-26
472,-4,Kaiserschmarrn,1508.9,-6.64,1599.42,0.0,30.17,2.21,510,0.0,277,0.0,227,0.0,6,0.0,54.31,0.0,2025-05-31
473,-13,CoxCz,1508.09,-10.84,1595.19,-5.47,29.03,1.79,333,2.0,193,0.0,139,2.0,1,0.0,57.96,-0.35,2025-06-27
-,-,GoodSentinel,1507.91,-3.79,1637.5,0.0,43.2,1.26,198,0.0,128,0.0,68,0.0,2,0.0,64.65,0.0,2024-01-28
474,6,Tandeta,1507.56,-3.3,1661.05,0.0,51.16,1.1,112,0.0,64,0.0,47,0.0,1,0.0,57.14,0.0,2025-05-27
475,1,guppyfry,1507.53,-4.63,1577.15,1.93,23.21,2.19,800,5.0,405,3.0,385,2.0,10,0.0,50.62,0.05,2025-06-26
476,-1,M-L-E,1506.8,-5.81,1596.47,0.0,29.89,1.94,306,0.0,169,0.0,136,0.0,1,0.0,55.23,0.0,2025-05-31
-,-,Stobek,1506.77,-4.25,1625.23,0.0,39.49,1.42,246,0.0,146,0.0,97,0.0,3,0.0,59.35,0.0,2024-04-04
-,-,Rivarama,1506.74,-4.65,1622.13,0.0,38.46,1.55,360,0.0,194,0.0,164,0.0,2,0.0,53.89,0.0,2023-11-15
477,2,NapoleonB,1506.36,-4.7,1619.48,0.0,37.71,1.57,164,0.0,83,0.0,81,0.0,0,0.0,50.61,0.0,2025-02-11
478,0,PyBel,1506.14,-5.26,1606.18,0.0,33.35,1.75,318,0.0,183,0.0,133,0.0,2,0.0,57.55,0.0,2025-05-16
-,-,GregP,1505.95,-4.15,1627.8,0.0,40.61,1.38,562,0.0,265,0.0,295,0.0,2,0.0,47.15,0.0,2023-03-01
479,-12,JoshyWiggins,1505.85,-9.84,1573.8,-2.83,22.65,2.34,771,5.0,418,2.0,348,3.0,5,0.0,54.22,-0.09,2025-06-29
480,-10,Tony117,1505.73,-7.73,1582.48,0.0,25.58,2.58,561,0.0,298,0.0,258,0.0,5,0.0,53.12,0.0,2025-05-26
-,-,Kvist,1505.34,-3.14,1662.51,0.0,52.39,1.05,69,0.0,47,0.0,22,0.0,0,0.0,68.12,0.0,2024-04-04
481,2,Elpiereo,1505.01,-3.72,1639.66,0.0,44.88,1.24,90,0.0,51,0.0,39,0.0,0,0.0,56.67,0.0,2025-03-25
-,-,Pirigin,1504.97,-3.07,1666.73,0.0,53.92,1.02,77,0.0,51,0.0,23,0.0,3,0.0,66.23,0.0,2024-04-04
482,4,Z-man,1504.95,-2.71,1686.09,0.0,60.38,0.9,45,0.0,31,0.0,14,0.0,0,0.0,68.89,0.0,2025-03-26
483,-2,Garghiii,1504.92,-5.2,1582.59,0.7,25.89,1.97,313,5.0,165,2.0,146,3.0,2,0.0,52.72,-0.2,2025-06-26
-,-,Akstar,1504.62,-1.95,1757.01,0.0,84.13,0.65,42,0.0,34,0.0,8,0.0,0,0.0,80.95,0.0,2022-01-30
484,0,CrystalPete420,1504.6,-4.07,1629.18,0.0,41.53,1.36,164,0.0,86,0.0,76,0.0,2,0.0,52.44,0.0,2025-02-11
485,-19,maciek,1504.41,-11.7,1572.94,-3.95,22.84,2.58,987,5.0,526,1.0,455,4.0,6,0.0,53.29,-0.17,2025-06-27
486,-4,EmiratesOfHacan,1503.73,-5.17,1600.33,0.0,32.2,1.72,342,0.0,199,0.0,142,0.0,1,0.0,58.19,0.0,2025-04-22
-,-,Louaym,1503.34,-4.41,1625.18,0.0,40.61,1.47,252,0.0,145,0.0,104,0.0,3,0.0,57.54,0.0,2023-09-03
-,-,cadol,1502.86,-2.51,1702.24,0.0,66.46,0.84,60,0.0,39,0.0,21,0.0,0,0.0,65.0,0.0,2021-08-08
487,1,Tasku,1502.37,-2.86,1674.64,0.0,57.42,0.95,45,0.0,27,0.0,17,0.0,1,0.0,60.0,0.0,2025-03-18
488,-48,sqwndw,1502.02,-24.39,1677.92,0.0,58.64,8.13,865,0.0,487,0.0,369,0.0,9,0.0,56.3,0.0,2024-10-01
489,-17,schwam,1501.35,-11.68,1576.73,-5.24,25.13,2.15,589,5.0,305,1.0,279,4.0,5,0.0,51.78,-0.27,2025-06-30
490,-16,FFAZ,1500.74,-11.91,1609.59,0.0,36.28,3.97,529,0.0,308,0.0,217,0.0,4,0.0,58.22,0.0,2024-10-01
491,5,sunian,1500.59,-1.53,1820.77,0.0,106.73,0.51,17,0.0,16,0.0,1,0.0,0,0.0,94.12,0.0,2024-12-10
492,-1,buttoxide,1500.4,-3.81,1630.02,0.0,43.21,1.27,106,0.0,72,0.0,34,0.0,0,0.0,67.92,0.0,2025-04-24
493,-4,Cat12,1499.82,-5.34,1582.96,0.05,27.71,1.8,346,5.0,194,3.0,151,2.0,1,0.0,56.07,0.06,2025-07-11
494,-25,Mephist,1499.68,-13.87,1574.2,-7.84,24.84,2.01,357,5.0,181,0.0,173,5.0,3,0.0,50.7,-0.72,2025-07-04
495,5,Bobisko,1498.63,-1.66,1577.64,4.41,26.34,2.02,630,2.0,355,2.0,271,0.0,4,0.0,56.35,0.14,2025-06-27
-,-,gyova,1498.45,-3.01,1662.44,0.0,54.66,1.0,120,0.0,64,0.0,55,0.0,1,0.0,53.33,0.0,2021-08-08
496,-6,Kermit19,1498.39,-5.92,1587.2,-2.01,29.6,1.3,262,5.0,140,2.0,120,3.0,2,0.0,53.44,-0.26,2025-07-08
-,-,tbat,1498.33,-4.29,1615.99,0.0,39.22,1.43,372,0.0,202,0.0,167,0.0,3,0.0,54.3,0.0,2023-09-03
497,0,CardinalBadger,1498.15,-3.36,1646.47,0.0,49.44,1.12,84,0.0,55,0.0,29,0.0,0,0.0,65.48,0.0,2025-03-15
-,-,Khar,1498.08,-4.96,1613.16,0.0,38.36,1.65,336,0.0,193,0.0,141,0.0,2,0.0,57.44,0.0,2023-11-07
498,0,santhosh163,1498.05,-3.0,1663.59,0.0,55.18,1.0,56,0.0,36,0.0,20,0.0,0,0.0,64.29,0.0,2025-03-19
-,-,RiteInUrEye,1497.91,-3.83,1629.77,0.0,43.95,1.28,190,0.0,119,0.0,69,0.0,2,0.0,62.63,0.0,2023-05-14
499,-4,Finglove,1497.79,-5.54,1593.83,0.0,32.01,1.85,568,0.0,310,0.0,258,0.0,0,0.0,54.58,0.0,2024-09-04
-,-,chenstix,1497.53,-4.6,1627.19,0.0,43.22,1.53,338,0.0,168,0.0,168,0.0,2,0.0,49.7,0.0,2023-03-01
500,-1,ulkupayaya,1497.32,-3.41,1647.46,0.0,50.05,1.14,76,0.0,39,0.0,32,0.0,5,0.0,51.32,0.0,2025-05-04
501,0,boonio88,1497.14,-2.8,1673.22,0.0,58.69,0.93,45,0.0,27,0.0,17,0.0,1,0.0,60.0,0.0,2025-03-21
502,9,BirdOfPreyyy,1497.03,2.0,1584.04,6.93,29.0,1.64,244,3.0,140,3.0,103,0.0,1,0.0,57.38,0.53,2025-06-28
-,-,Kostello,1496.91,-2.32,1708.56,0.0,70.55,0.77,36,0.0,25,0.0,11,0.0,0,0.0,69.44,0.0,2024-02-11
-,-,Decolonization,1495.91,-3.75,1631.45,0.0,45.18,1.25,228,0.0,122,0.0,105,0.0,1,0.0,53.51,0.0,2023-03-01
-,-,Black8,1495.36,-3.38,1640.93,0.0,48.52,1.13,99,0.0,53,0.0,45,0.0,1,0.0,53.54,0.0,2024-04-04
-,-,jcc,1494.96,-3.6,1635.3,0.0,46.78,1.2,216,0.0,138,0.0,76,0.0,2,0.0,63.89,0.0,2022-09-04
503,2,Dragonheard4,1494.63,-3.43,1638.9,0.0,48.09,1.14,86,0.0,54,0.0,31,0.0,1,0.0,62.79,0.0,2024-10-13
504,-2,Arkadiussus,1494.61,-5.28,1566.39,0.92,23.93,2.07,539,8.0,287,4.0,247,4.0,5,0.0,53.25,-0.05,2025-07-01
505,-1,Amitke,1493.93,-4.94,1596.63,0.0,34.23,1.65,270,0.0,146,0.0,123,0.0,1,0.0,54.07,0.0,2024-08-19
-,-,Birnenschorsch,1493.53,-3.19,1648.89,0.0,51.79,1.06,66,0.0,38,0.0,28,0.0,0,0.0,57.58,0.0,2024-08-11
-,-,DGMvado,1492.92,-3.5,1634.09,0.0,47.06,1.17,94,0.0,48,0.0,45,0.0,1,0.0,51.06,0.0,2024-07-01
506,-3,hypodg,1492.67,-7.05,1570.76,0.0,26.03,2.35,726,0.0,376,0.0,343,0.0,7,0.0,51.79,0.0,2025-05-31
507,0,vivimaster,1492.49,-5.34,1592.89,0.0,33.47,1.78,371,0.0,217,0.0,152,0.0,2,0.0,58.49,0.0,2025-05-17
-,-,dxp199062,1492.43,-2.15,1721.17,0.0,76.25,0.72,36,0.0,27,0.0,9,0.0,0,0.0,75.0,0.0,2022-07-29
-,-,carygug,1492.15,-2.97,1656.82,0.0,54.89,0.99,90,0.0,55,0.0,35,0.0,0,0.0,61.11,0.0,2022-03-06
508,-2,BureRF,1492.13,-5.85,1580.16,0.0,29.34,1.95,288,0.0,148,0.0,136,0.0,4,0.0,51.39,0.0,2025-05-20
509,-15,haimke,1491.7,-12.05,1561.1,-5.81,23.13,2.08,928,8.0,480,3.0,435,5.0,13,0.0,51.72,-0.13,2025-06-30
-,-,Dinnser,1491.13,-3.15,1653.78,0.0,54.22,1.05,132,0.0,79,0.0,51,0.0,2,0.0,59.85,0.0,2022-01-30
-,-,NikeBarbachiara,1490.34,-4.73,1593.22,0.0,34.29,1.58,312,0.0,169,0.0,142,0.0,1,0.0,54.17,0.0,2024-07-01
-,-,Callumf,1490.08,-3.48,1633.28,0.0,47.73,1.16,156,0.0,92,0.0,59,0.0,5,0.0,58.97,0.0,2022-09-04
510,2,Kejml,1490.05,-4.55,1561.49,2.96,23.81,2.5,993,2.0,500,2.0,485,0.0,8,0.0,50.35,0.1,2025-06-26
511,4,Rackare,1489.84,-2.85,1662.42,0.0,57.53,0.95,45,0.0,30,0.0,15,0.0,0,0.0,66.67,0.0,2025-03-21
-,-,Thrune,1489.71,-3.97,1615.66,0.0,41.98,1.32,282,0.0,171,0.0,108,0.0,3,0.0,60.64,0.0,2023-03-01
512,-3,Die12,1489.58,-7.11,1571.31,0.0,27.24,2.37,686,0.0,344,0.0,334,0.0,8,0.0,50.15,0.0,2025-05-31
513,-5,HopeForLuck,1489.52,-7.29,1567.0,-1.66,25.83,1.88,452,5.0,249,2.0,199,3.0,4,0.0,55.09,-0.17,2025-07-11
-,-,PTactician,1489.45,-5.47,1617.72,0.0,42.76,1.82,273,0.0,141,0.0,128,0.0,4,0.0,51.65,0.0,2023-11-15
514,-1,Sarek,1488.82,-4.78,1560.63,1.46,23.93,2.08,635,5.0,332,3.0,298,2.0,5,0.0,52.28,0.06,2025-07-06
-,-,Krzesimyr,1488.61,-2.3,1702.52,0.0,71.3,0.77,66,0.0,48,0.0,18,0.0,0,0.0,72.73,0.0,2021-08-08
-,-,NyaLala,1488.57,-2.39,1694.96,0.0,68.8,0.8,54,0.0,32,0.0,21,0.0,1,0.0,59.26,0.0,2020-12-06
515,1,NateH,1488.27,-3.26,1639.26,0.0,50.33,1.09,60,0.0,34,0.0,26,0.0,0,0.0,56.67,0.0,2025-05-08
-,-,Pat_the_Cat,1488.25,-2.79,1664.91,0.0,58.89,0.93,56,0.0,36,0.0,20,0.0,0,0.0,64.29,0.0,2024-08-11
-,-,Don_bronzo,1487.94,-2.59,1680.17,0.0,64.08,0.86,80,0.0,51,0.0,29,0.0,0,0.0,63.75,0.0,2023-02-05
-,-,Jii77,1487.84,-3.24,1641.12,0.0,51.09,1.08,144,0.0,77,0.0,66,0.0,1,0.0,53.47,0.0,2022-03-06
-,-,markino,1487.45,-2.76,1667.33,0.0,59.96,0.92,90,0.0,48,0.0,42,0.0,0,0.0,53.33,0.0,2021-03-02
516,-2,CloneFish,1486.98,-5.74,1558.61,0.99,23.88,2.24,791,5.0,399,3.0,386,2.0,6,0.0,50.44,0.06,2025-07-03
517,2,lol1,1486.39,-4.54,1596.32,0.0,36.64,1.51,126,0.0,66,0.0,59,0.0,1,0.0,52.38,0.0,2025-05-16
518,-1,sorpy,1485.09,-6.24,1569.34,0.0,28.08,2.08,309,0.0,171,0.0,132,0.0,6,0.0,55.34,0.0,2025-03-24
519,-1,Medgar,1484.87,-6.14,1566.92,0.0,27.35,2.05,345,0.0,198,0.0,145,0.0,2,0.0,57.39,0.0,2025-05-30
520,0,kwojtasz,1483.67,-5.05,1584.22,0.0,33.52,1.68,347,0.0,192,0.0,150,0.0,5,0.0,55.33,0.0,2025-01-30
-,-,madagelo,1483.6,-2.82,1661.4,0.0,59.27,0.94,84,0.0,47,0.0,37,0.0,0,0.0,55.95,0.0,2021-06-02
-,-,Diaz,1483.51,-2.79,1661.11,0.0,59.2,0.93,45,0.0,22,0.0,23,0.0,0,0.0,48.89,0.0,2024-07-01
521,2,Kojtic,1482.91,-3.94,1609.05,0.0,42.05,1.31,112,0.0,61,0.0,51,0.0,0,0.0,54.46,0.0,2024-09-15
-,-,TSS,1482.65,-1.62,1785.77,0.0,101.04,0.54,16,0.0,10,0.0,5,0.0,1,0.0,62.5,0.0,2022-03-01
522,-1,Snatser,1482.48,-5.33,1581.32,0.0,32.95,1.78,277,0.0,164,0.0,112,0.0,1,0.0,59.21,0.0,2025-05-31
523,-1,Biancus,1481.62,-5.36,1583.3,0.0,33.89,1.79,334,0.0,174,0.0,158,0.0,2,0.0,52.1,0.0,2025-03-27
524,-39,King.I.T.North,1481.59,-26.16,1630.8,-27.15,49.74,-0.33,106,3.0,60,0.0,46,3.0,0,0.0,56.6,-1.65,2025-06-28
-,-,cookieben,1481.26,-3.18,1643.6,0.0,54.12,1.06,140,0.0,84,0.0,55,0.0,1,0.0,60.0,0.0,2022-01-01
-,-,Luckcats,1481.24,-3.37,1630.43,0.0,49.73,1.12,108,0.0,73,0.0,34,0.0,1,0.0,67.59,0.0,2023-09-03
525,-15,Gabriele,1481.15,-14.73,1553.57,-7.75,24.14,2.32,753,5.0,392,0.0,357,5.0,4,0.0,52.06,-0.35,2025-07-05
526,0,ycl,1481.09,-2.94,1653.69,0.0,57.53,0.98,48,0.0,26,0.0,22,0.0,0,0.0,54.17,0.0,2025-03-08
-,-,Szumo,1480.99,-3.12,1647.01,0.0,55.34,1.04,132,0.0,76,0.0,56,0.0,0,0.0,57.58,0.0,2021-08-08
527,-2,CrushU,1480.57,-4.99,1582.71,0.0,34.05,1.66,432,0.0,203,0.0,223,0.0,6,0.0,46.99,0.0,2025-03-28
-,-,Dr.Hummsfred,1480.25,-2.91,1650.93,0.0,56.89,0.97,120,0.0,67,0.0,53,0.0,0,0.0,55.83,0.0,2021-03-02
-,-,Alfredbob,1480.07,-2.3,1693.82,0.0,71.25,0.77,54,0.0,37,0.0,16,0.0,1,0.0,68.52,0.0,2020-12-06
-,-,Shivian,1479.18,-4.85,1587.58,0.0,36.13,1.62,440,0.0,228,0.0,208,0.0,4,0.0,51.82,0.0,2023-11-15
-,-,Basse,1478.38,-2.18,1704.12,0.0,75.25,0.73,48,0.0,33,0.0,15,0.0,0,0.0,68.75,0.0,2020-03-30
-,-,gigilamoroso,1478.35,-5.08,1587.13,0.0,36.26,1.69,421,0.0,221,0.0,196,0.0,4,0.0,52.49,0.0,2024-07-01
-,-,smoula892,1478.06,-1.58,1787.09,0.0,103.01,0.53,16,0.0,10,0.0,5,0.0,1,0.0,62.5,0.0,2022-03-01
528,2,Montu,1477.68,-3.84,1606.26,0.0,42.86,1.28,102,0.0,63,0.0,37,0.0,2,0.0,61.76,0.0,2025-05-30
-,-,HonestSi,1477.61,-3.31,1624.79,0.0,49.06,1.1,170,0.0,94,0.0,75,0.0,1,0.0,55.29,0.0,2022-06-05
529,-1,FooledTwice,1477.56,-5.91,1564.57,0.0,29.0,1.97,342,0.0,184,0.0,155,0.0,3,0.0,53.8,0.0,2025-04-19
-,-,ddxy,1477.47,-1.59,1785.79,0.0,102.77,0.53,16,0.0,10,0.0,6,0.0,0,0.0,62.5,0.0,2022-03-01
530,2,Archer1629,1477.4,-2.61,1665.36,0.0,62.66,0.87,45,0.0,32,0.0,12,0.0,1,0.0,71.11,0.0,2025-02-16
-,-,Woodenman,1476.75,-4.74,1587.56,0.0,36.94,1.58,486,0.0,217,0.0,266,0.0,3,0.0,44.65,0.0,2024-03-03
531,-7,ZwzwNzw,1476.72,-9.74,1652.81,-14.63,58.69,-1.63,46,3.0,29,1.0,17,2.0,0,0.0,63.04,-2.08,2025-06-30
532,1,PatLes5Couronnes,1476.59,-3.2,1645.03,0.0,56.15,1.07,90,0.0,35,0.0,51,0.0,4,0.0,38.89,0.0,2025-05-10
533,11,refs,1476.1,1.39,1592.69,3.39,38.87,0.67,114,3.0,65,2.0,49,1.0,0,0.0,57.02,0.26,2025-07-08
534,4,lcj,1475.88,-2.23,1695.52,0.0,73.21,0.74,30,0.0,20,0.0,9,0.0,1,0.0,66.67,0.0,2025-05-19
-,-,jazzbaek,1475.51,-2.12,1706.76,0.0,77.08,0.71,36,0.0,24,0.0,12,0.0,0,0.0,66.67,0.0,2021-03-02
535,-6,sergraim,1475.13,-7.76,1550.12,0.0,25.0,2.59,790,0.0,398,0.0,384,0.0,8,0.0,50.38,0.0,2025-05-31
536,-5,Teraspena,1474.2,-7.02,1551.05,0.0,25.62,2.34,645,0.0,334,0.0,306,0.0,5,0.0,51.78,0.0,2025-04-23
537,3,Ilidur,1473.99,-3.63,1610.05,0.0,45.35,1.21,89,0.0,50,0.0,38,0.0,1,0.0,56.18,0.0,2025-03-19
-,-,Olivyon,1473.61,-1.73,1757.25,0.0,94.55,0.58,30,0.0,25,0.0,5,0.0,0,0.0,83.33,0.0,2020-09-27
-,-,ttaimmortal,1473.26,-2.43,1675.74,0.0,67.49,0.81,48,0.0,29,0.0,19,0.0,0,0.0,60.42,0.0,2021-09-05
538,-1,aivin,1472.37,-5.76,1563.9,0.0,30.51,1.92,301,0.0,157,0.0,143,0.0,1,0.0,52.16,0.0,2025-05-12
539,49,Jelen117,1472.2,14.9,1643.9,11.12,57.23,-1.26,75,3.0,52,2.0,21,1.0,2,0.0,69.33,-0.11,2025-06-20
-,-,toadstool,1472.18,-3.24,1626.45,0.0,51.42,1.08,90,0.0,58,0.0,31,0.0,1,0.0,64.44,0.0,2023-04-16
540,-4,comant,1471.72,-6.59,1539.6,0.79,22.63,2.46,991,5.0,515,3.0,470,2.0,6,0.0,51.97,0.04,2025-07-01
541,0,MickeyStein,1471.69,-5.61,1573.27,0.0,33.86,1.87,294,0.0,168,0.0,123,0.0,3,0.0,57.14,0.0,2024-10-29
542,-15,arthurlam90,1471.43,-12.49,1602.71,-13.7,43.76,-0.4,96,5.0,60,1.0,35,4.0,1,0.0,62.5,-2.34,2025-07-01
543,-1,maumastoks,1471.25,-5.64,1554.75,0.23,27.83,1.96,731,2.0,363,1.0,364,1.0,4,0.0,49.66,0.0,2025-06-15
544,7,srfdevotee,1471.07,-1.71,1757.86,0.0,95.6,0.57,17,0.0,13,0.0,4,0.0,0,0.0,76.47,0.0,2025-04-26
-,-,Cadrach,1470.82,-3.4,1618.32,0.0,49.16,1.13,162,0.0,84,0.0,77,0.0,1,0.0,51.85,0.0,2022-06-05
-,-,Tyristan,1470.5,-3.43,1614.56,0.0,48.02,1.14,91,0.0,56,0.0,34,0.0,1,0.0,61.54,0.0,2024-08-11
545,0,Crowther,1470.49,-4.08,1591.9,0.0,40.47,1.36,141,0.0,81,0.0,58,0.0,2,0.0,57.45,0.0,2025-05-30
546,2,MarSonWar,1469.92,-3.73,1605.49,0.0,45.19,1.24,94,0.0,46,0.0,48,0.0,0,0.0,48.94,0.0,2025-05-22
547,-12,vendogs,1469.58,-9.63,1542.15,-3.16,24.19,2.16,670,8.0,350,3.0,314,5.0,6,0.0,52.24,-0.18,2025-07-03
-,-,elracha,1469.51,-4.25,1586.48,0.0,38.99,1.42,427,0.0,242,0.0,184,0.0,1,0.0,56.67,0.0,2023-06-28
548,-14,Jappa,1469.38,-9.84,1540.94,-3.37,23.85,2.16,567,5.0,280,2.0,284,3.0,3,0.0,49.38,-0.09,2025-07-01
549,1,SaMatra,1469.37,-3.87,1613.81,-4.78,48.15,-0.3,78,3.0,37,1.0,39,2.0,2,0.0,47.44,-0.56,2025-06-23
550,-1,Elin,1468.97,-4.52,1588.94,0.0,39.99,1.51,336,0.0,186,0.0,148,0.0,2,0.0,55.36,0.0,2024-10-29
-,-,Gobos,1468.6,-3.99,1595.63,0.0,42.34,1.33,414,0.0,216,0.0,195,0.0,3,0.0,52.17,0.0,2023-04-04
551,3,florian629,1468.59,-3.3,1618.52,0.0,49.98,1.1,74,0.0,39,0.0,34,0.0,1,0.0,52.7,0.0,2025-01-31
552,3,mrcy,1468.38,-3.47,1611.38,0.0,47.67,1.16,75,0.0,40,0.0,35,0.0,0,0.0,53.33,0.0,2025-03-17
553,-1,Alexo,1468.25,-4.47,1582.8,0.0,38.18,1.49,180,0.0,103,0.0,75,0.0,2,0.0,57.22,0.0,2025-01-17
-,-,Xovion,1467.68,-3.11,1624.26,0.0,52.19,1.04,168,0.0,101,0.0,64,0.0,3,0.0,60.12,0.0,2021-10-24
-,-,Circadia,1467.29,-1.61,1773.05,0.0,101.92,0.54,36,0.0,31,0.0,5,0.0,0,0.0,86.11,0.0,2019-02-17
554,6,Serenicus,1466.0,-2.85,1638.18,0.0,57.39,0.95,53,0.0,30,0.0,22,0.0,1,0.0,56.6,0.0,2025-03-28
555,7,Ranior,1465.96,-2.45,1667.12,0.0,67.05,0.82,40,0.0,25,0.0,14,0.0,1,0.0,62.5,0.0,2025-03-24
-,-,Paul.,1465.85,-2.18,1691.4,0.0,75.18,0.73,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2023-03-01
556,-10,Pelej,1465.28,-8.96,1564.76,-4.58,33.16,1.46,330,2.0,146,0.0,180,2.0,4,0.0,44.24,-0.27,2025-07-01
557,8,vbogoev,1465.17,-2.51,1539.95,3.54,24.93,2.02,383,5.0,195,3.0,185,2.0,3,0.0,50.91,0.12,2025-07-08
-,-,Mathies,1465.09,-4.36,1603.3,0.0,46.07,1.45,267,0.0,139,0.0,124,0.0,4,0.0,52.06,0.0,2023-01-15
558,-1,Olivier000,1464.9,-6.21,1552.52,0.0,29.21,2.07,480,0.0,233,0.0,244,0.0,3,0.0,48.54,0.0,2025-02-12
559,-3,MBlueMan,1464.67,-6.9,1542.24,-0.8,25.86,2.03,674,5.0,337,3.0,332,2.0,5,0.0,50.0,0.07,2025-06-28
560,3,Clue72,1464.26,-4.14,1587.4,0.0,41.04,1.38,130,0.0,72,0.0,58,0.0,0,0.0,55.38,0.0,2025-04-25
561,6,boogy5,1464.24,-1.63,1542.98,4.52,26.25,2.05,654,5.0,334,3.0,311,2.0,9,0.0,51.07,0.07,2025-06-27
-,-,Siccarius,1464.09,-4.86,1569.83,0.0,35.24,1.62,318,0.0,176,0.0,142,0.0,0,0.0,55.35,0.0,2024-06-02
-,-,CPC_CHAIRMAN,1464.08,-5.54,1574.96,0.0,36.96,1.85,227,0.0,116,0.0,110,0.0,1,0.0,51.1,0.0,2024-07-15
-,-,LudwigVan,1463.65,-2.07,1700.78,0.0,79.04,0.69,42,0.0,35,0.0,7,0.0,0,0.0,83.33,0.0,2021-01-24
562,6,Masterchief,1463.33,-2.3,1567.04,1.44,34.57,1.25,209,3.0,112,2.0,96,1.0,1,0.0,53.59,0.19,2025-06-27
563,1,theussner79,1462.96,-5.32,1531.34,2.08,22.8,2.47,853,5.0,439,4.0,405,1.0,9,0.0,51.47,0.17,2025-07-02
564,-6,TheElk,1462.88,-6.68,1534.17,-0.03,23.76,2.22,722,5.0,370,2.0,350,3.0,2,0.0,51.25,-0.07,2025-06-30
-,-,WHIZ,1462.74,-1.42,1809.1,0.0,115.45,0.47,12,0.0,8,0.0,3,0.0,1,0.0,66.67,0.0,2022-02-01
565,-12,Desgenais,1462.73,-9.4,1531.72,-2.97,23.0,2.14,831,5.0,430,2.0,398,3.0,3,0.0,51.74,-0.08,2025-06-26
566,3,Antigua,1462.63,-2.98,1629.36,0.0,55.57,0.99,45,0.0,22,0.0,23,0.0,0,0.0,48.89,0.0,2025-04-02
-,-,Balquaz,1462.56,-5.01,1565.06,0.0,34.17,1.67,355,0.0,201,0.0,152,0.0,2,0.0,56.62,0.0,2024-06-02
-,-,Eatoreded,1462.39,-3.86,1593.4,0.0,43.67,1.29,210,0.0,111,0.0,98,0.0,1,0.0,52.86,0.0,2023-03-01
-,-,DukeAtreides,1462.08,-4.37,1575.08,0.0,37.67,1.46,305,0.0,156,0.0,144,0.0,5,0.0,51.15,0.0,2024-07-15
567,-8,tronnemann,1462.02,-7.46,1537.66,-1.26,25.22,2.07,542,3.0,278,1.0,260,2.0,4,0.0,51.29,-0.1,2025-06-28
568,2,Giledon,1461.99,-3.18,1617.27,0.0,51.76,1.06,60,0.0,35,0.0,25,0.0,0,0.0,58.33,0.0,2025-05-11
-,-,_pupu_,1461.72,-3.0,1627.77,0.0,55.35,1.0,66,0.0,35,0.0,30,0.0,1,0.0,53.03,0.0,2023-03-01
-,-,YSun,1461.57,-4.44,1576.96,0.0,38.46,1.48,328,0.0,192,0.0,134,0.0,2,0.0,58.54,0.0,2024-04-04
569,-3,Kaczas,1461.52,-5.5,1552.15,0.0,30.21,1.83,261,0.0,137,0.0,124,0.0,0,0.0,52.49,0.0,2025-05-14
570,29,BuWu,1461.4,7.79,1573.51,7.27,37.37,-0.17,112,8.0,59,4.0,52,4.0,1,0.0,52.68,-0.2,2025-07-07
571,1,Tmer,1461.35,-3.31,1611.13,0.0,49.93,1.1,69,0.0,44,0.0,25,0.0,0,0.0,63.77,0.0,2025-03-28
-,-,miniexot,1461.09,-3.68,1596.12,0.0,45.01,1.23,271,0.0,141,0.0,128,0.0,2,0.0,52.03,0.0,2023-01-15
572,-1,tkornai,1460.87,-3.95,1586.66,0.0,41.93,1.32,168,0.0,109,0.0,58,0.0,1,0.0,64.88,0.0,2024-09-04
573,0,Gerti,1460.31,-3.66,1598.11,0.0,45.93,1.22,89,0.0,49,0.0,37,0.0,3,0.0,55.06,0.0,2025-03-23
574,-31,jonzewiespike,1459.96,-15.12,1539.19,-9.93,26.41,1.73,328,5.0,173,0.0,154,5.0,1,0.0,52.74,-0.82,2025-06-30
-,-,Nuzzoloo95,1459.31,-3.14,1617.67,0.0,52.79,1.05,64,0.0,36,0.0,28,0.0,0,0.0,56.25,0.0,2024-07-01
575,-36,nanoprince,1458.93,-18.7,1558.43,-15.36,33.17,1.11,167,5.0,88,0.0,76,5.0,3,0.0,52.69,-1.63,2025-07-06
-,-,Rychlik,1458.91,-2.99,1624.07,0.0,55.05,1.0,68,0.0,35,0.0,32,0.0,1,0.0,51.47,0.0,2024-04-04
576,35,Gandy,1458.6,11.51,1567.41,13.26,36.27,0.58,135,5.0,72,4.0,63,1.0,0,0.0,53.33,1.02,2025-07-01
