Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
228,-18,Dayvs,1565.86,2.21,1647.88,-3.07,27.34,-1.76,354,24.0,214,12.0,138,12.0,2,0.0,60.45,-0.76,2025-02-08
229,505,keizerCarel,1565.75,257.85,1811.46,97.31,81.9,-53.51,24,16.0,21,14.0,3,2.0,0,0.0,87.5,0.0,2025-01-23
-,-,Bool,1565.65,0.0,1787.86,0.0,74.07,0.0,30,0.0,19,0.0,11,0.0,0,0.0,63.33,0.0,2023-07-18
230,-10,Robster,1565.49,7.24,1654.6,4.26,29.7,-0.99,454,12.0,249,9.0,200,2.0,5,1.0,54.85,0.55,2025-01-19
231,22,JimmyLin,1565.09,19.98,1640.88,15.69,25.26,-1.43,564,24.0,291,18.0,268,6.0,5,0.0,51.6,1.04,2025-02-05
-,-,Mad_Tyrion,1564.91,0.0,1866.12,0.0,100.41,0.0,30,0.0,29,0.0,1,0.0,0,0.0,96.67,0.0,2022-09-04
232,-8,Jorrig,1564.8,8.33,1659.93,3.99,31.71,-1.45,354,12.0,183,7.0,168,5.0,3,0.0,51.69,0.23,2025-01-21
233,-26,FFAZ,1564.65,0.0,1653.37,0.0,29.57,0.0,272,0.0,165,0.0,106,0.0,1,0.0,60.66,0.0,2024-10-01
234,-28,JCleek,1564.21,-0.71,1684.22,-5.25,40.0,-1.51,174,6.0,85,3.0,88,3.0,1,0.0,48.85,0.04,2025-01-09
235,-24,MidnightFox,1564.2,0.82,1691.72,-10.14,42.51,-3.65,96,12.0,59,6.0,35,6.0,2,0.0,61.46,-1.64,2025-01-24
236,-8,Mark0n,1563.88,9.29,1641.55,5.67,25.89,-1.21,372,18.0,212,11.0,155,7.0,5,0.0,56.99,0.21,2025-02-04
237,-11,Shincham,1563.8,7.96,1651.33,4.84,29.18,-1.04,358,12.0,209,7.0,148,5.0,1,0.0,58.38,0.0,2025-01-22
-,-,qyi,1563.37,0.0,1811.83,0.0,82.82,0.0,36,0.0,27,0.0,9,0.0,0,0.0,75.0,0.0,2021-03-02
238,22,Demetrius,1561.93,19.98,1712.55,4.38,50.21,-5.2,76,12.0,53,8.0,23,4.0,0,0.0,69.74,-0.57,2025-01-25
239,0,Rajeev,1561.76,12.91,1701.85,-4.22,46.7,-5.71,78,16.0,55,11.0,22,4.0,1,1.0,70.51,-0.46,2025-01-24
240,17,ranch99,1561.5,17.94,1698.63,7.58,45.71,-3.45,144,12.0,84,8.0,60,4.0,0,0.0,58.33,0.75,2025-01-31
241,27,McLovinsBlueberry,1561.4,24.27,1740.74,16.64,59.78,-2.54,48,6.0,35,6.0,13,0.0,0,0.0,72.92,3.87,2025-01-16
242,-30,peposqui,1561.2,-0.77,1656.24,-3.1,31.68,-0.78,222,6.0,136,2.0,86,4.0,0,0.0,61.26,-0.78,2025-01-16
243,62,FenPlays,1561.0,47.93,1674.51,28.28,37.84,-6.55,110,28.0,75,21.0,34,7.0,1,0.0,68.18,2.33,2025-02-12
244,3,riccccc,1560.42,14.27,1675.15,9.21,38.25,-1.69,156,12.0,99,10.0,56,2.0,1,0.0,63.46,1.65,2025-01-22
245,-27,lfrantisek,1560.17,0.0,1677.19,0.0,39.0,0.0,210,0.0,125,0.0,84,0.0,1,0.0,59.52,0.0,2024-07-15
246,-19,vodka,1559.62,4.07,1643.12,2.52,27.83,-0.52,386,6.0,229,3.0,155,3.0,2,0.0,59.33,-0.14,2025-01-15
-,-,King.I.T.North,1559.49,0.0,1798.85,0.0,79.79,0.0,34,0.0,26,0.0,8,0.0,0,0.0,76.47,0.0,2023-03-05
247,-26,Gelato,1559.42,1.88,1693.68,-6.85,44.75,-2.91,94,8.0,67,4.0,27,4.0,0,0.0,71.28,-1.98,2025-02-01
-,-,JohnnyD144,1559.24,0.0,1817.63,0.0,86.13,0.0,42,0.0,37,0.0,5,0.0,0,0.0,88.1,0.0,2022-03-06
248,-29,rasattack,1559.12,0.0,1775.15,0.0,72.01,0.0,36,0.0,27,0.0,9,0.0,0,0.0,75.0,0.0,2024-07-01
-,-,Allmrak,1557.68,0.0,1797.78,0.0,80.03,0.0,48,0.0,40,0.0,8,0.0,0,0.0,83.33,0.0,2020-05-10
249,-26,Thronx,1556.44,-0.07,1645.5,-1.51,29.68,-0.48,274,6.0,157,4.0,115,2.0,2,0.0,57.3,0.21,2025-01-16
-,-,hihihiji,1556.28,0.0,1730.04,0.0,57.92,0.0,78,0.0,42,0.0,36,0.0,0,0.0,53.85,0.0,2022-05-01
-,-,modjoaq,1556.12,0.0,1802.38,0.0,82.09,0.0,30,0.0,25,0.0,5,0.0,0,0.0,83.33,0.0,2022-06-05
-,-,chogaling,1555.4,0.0,1727.31,0.0,57.3,0.0,96,0.0,62,0.0,33,0.0,1,0.0,64.58,0.0,2021-03-02
250,-66,BeatrixAnd,1555.4,-28.77,1726.76,-53.76,57.12,-8.33,54,12.0,42,6.0,12,6.0,0,0.0,77.78,-7.93,2025-02-01
251,-17,St-Amadeus,1554.99,3.5,1630.83,0.28,25.28,-1.08,512,18.0,277,11.0,232,7.0,3,0.0,54.1,0.25,2025-01-19
252,-20,Alvin1912,1554.34,1.15,1644.04,-0.79,29.9,-0.65,380,6.0,216,3.0,158,3.0,6,0.0,56.84,-0.11,2025-01-17
253,-45,Spence2102,1553.63,-11.01,1661.45,-16.78,35.94,-1.93,156,16.0,99,9.0,55,7.0,2,0.0,63.46,-0.83,2025-01-26
254,67,Neandrtalec,1553.6,51.2,1693.6,36.83,46.67,-4.79,72,12.0,45,10.0,26,2.0,1,0.0,62.5,4.17,2025-01-29
255,-26,Berfner,1553.37,0.0,1694.85,0.0,47.16,0.0,74,0.0,47,0.0,26,0.0,1,0.0,63.51,0.0,2024-09-22
256,-25,Runawaaayyy,1553.2,0.0,1678.87,0.0,41.89,0.0,132,0.0,80,0.0,52,0.0,0,0.0,60.61,0.0,2024-04-04
257,4,vitek,1552.27,10.45,1665.36,3.51,37.69,-2.31,144,12.0,74,7.0,68,5.0,2,0.0,51.39,0.63,2025-01-26
258,-36,Dvale112,1551.45,-5.17,1635.38,-7.18,27.98,-0.67,340,8.0,182,2.0,156,6.0,2,0.0,53.53,-0.69,2025-01-17
259,-23,Jans,1551.37,0.0,1715.46,0.0,54.69,0.0,56,0.0,39,0.0,17,0.0,0,0.0,69.64,0.0,2024-09-15
260,46,Unterjochen,1551.15,39.22,1699.37,19.98,49.41,-6.41,64,12.0,49,8.0,15,4.0,0,0.0,76.56,-2.29,2025-02-05
261,-24,SuperHans,1550.88,1.09,1782.66,-21.12,77.26,-7.4,30,6.0,22,4.0,8,2.0,0,0.0,73.33,-1.67,2025-01-19
262,-32,ChipsAhoya,1550.77,-2.47,1625.54,-6.4,24.92,-1.31,776,24.0,387,12.0,378,12.0,11,0.0,49.87,0.0,2025-02-10
263,-15,Radvan,1549.81,3.8,1644.05,-0.66,31.41,-1.49,206,12.0,130,6.0,75,6.0,1,0.0,63.11,-0.81,2025-01-20
-,-,gallinule,1549.28,0.0,1700.02,0.0,50.25,0.0,130,0.0,65,0.0,63,0.0,2,0.0,50.0,0.0,2022-11-18
264,-12,ABQ,1548.57,3.33,1636.3,-0.6,29.24,-1.31,340,16.0,201,10.0,136,6.0,3,0.0,59.12,0.17,2025-01-21
265,-14,KenoshaKid,1547.73,2.41,1653.5,0.6,35.26,-0.6,186,6.0,119,5.0,65,1.0,2,0.0,63.98,0.65,2025-01-10
266,-23,Amorin,1547.21,-0.06,1627.25,-5.18,26.68,-1.71,462,24.0,261,13.0,198,11.0,3,0.0,56.49,-0.13,2025-02-12
-,-,slig123,1547.05,0.0,1711.41,0.0,54.79,0.0,142,0.0,89,0.0,51,0.0,2,0.0,62.68,0.0,2021-02-07
267,-21,Magesolo,1546.97,0.59,1616.93,-3.86,23.32,-1.48,636,30.0,317,15.0,313,15.0,6,0.0,49.84,0.01,2025-02-06
268,-24,Fingerzam,1546.94,0.0,1743.0,0.0,65.35,0.0,36,0.0,28,0.0,8,0.0,0,0.0,77.78,0.0,2024-07-01
269,160,AxelKlaar,1546.5,108.12,1765.44,74.87,72.98,-11.08,30,6.0,23,6.0,7,0.0,0,0.0,76.67,5.84,2025-01-23
270,43,Wanderlust,1545.56,35.92,1776.96,-21.51,77.13,-19.14,28,10.0,24,7.0,4,3.0,0,0.0,85.71,-8.73,2025-02-12
271,-6,Aaronwebber,1545.31,6.51,1627.47,2.99,27.39,-1.17,432,16.0,230,9.0,202,7.0,0,0.0,53.24,0.12,2025-02-12
-,-,Akstar,1545.24,0.0,1804.35,0.0,86.37,0.0,30,0.0,26,0.0,4,0.0,0,0.0,86.67,0.0,2022-01-30
-,-,busti,1545.2,0.0,1683.05,0.0,45.95,0.0,116,0.0,76,0.0,40,0.0,0,0.0,65.52,0.0,2023-11-17
272,-18,JohnFreshKennedy,1544.77,0.0,1645.83,0.0,33.69,0.0,248,0.0,152,0.0,95,0.0,1,0.0,61.29,0.0,2024-07-01
273,-18,lppl,1544.56,0.0,1669.72,0.0,41.72,0.0,222,0.0,110,0.0,108,0.0,4,0.0,49.55,0.0,2024-04-05
274,-18,Pripek,1544.27,0.0,1673.77,0.0,43.17,0.0,144,0.0,91,0.0,52,0.0,1,0.0,63.19,0.0,2024-04-04
275,-33,rap2,1544.13,-3.46,1632.49,-7.72,29.45,-1.42,302,16.0,166,8.0,134,8.0,2,0.0,54.97,-0.27,2025-02-03
276,0,Thisisnotasmile,1543.8,11.58,1617.55,6.98,24.58,-1.53,582,28.0,293,15.0,286,13.0,3,0.0,50.34,0.16,2025-02-10
277,22,speedstone,1543.7,28.2,1696.02,18.94,50.77,-3.09,72,6.0,50,5.0,21,1.0,1,0.0,69.44,1.26,2025-02-01
278,unretired,Fayebian,1543.3,40.82,1696.69,31.18,51.13,-3.21,118,6.0,69,5.0,48,1.0,1,0.0,58.47,1.33,2025-01-22
-,-,Toper,1543.12,0.0,1760.18,0.0,72.35,0.0,66,0.0,40,0.0,25,0.0,1,0.0,60.61,0.0,2019-08-22
279,-46,cpp,1542.97,-9.57,1644.33,-12.42,33.79,-0.95,250,6.0,135,1.0,112,5.0,3,0.0,54.0,-0.92,2025-02-09
280,-22,Deschain,1542.43,0.0,1655.06,0.0,37.54,0.0,174,0.0,102,0.0,70,0.0,2,0.0,58.62,0.0,2024-04-28
-,-,Bierfuizl,1542.4,0.0,1726.31,0.0,61.3,0.0,72,0.0,51,0.0,20,0.0,1,0.0,70.83,0.0,2021-09-05
281,-22,potpath,1542.3,0.0,1803.81,0.0,87.17,0.0,24,0.0,20,0.0,4,0.0,0,0.0,83.33,0.0,2024-03-17
282,new,Limubai,1542.1,1092.1,1858.49,358.49,105.46,105.46,12,12.0,11,11.0,1,1.0,0,0.0,91.67,91.67,2025-01-25
283,-38,MindKillazz,1541.51,-5.24,1634.84,-8.56,31.11,-1.11,218,12.0,120,5.0,97,7.0,1,0.0,55.05,-0.78,2025-02-12
-,-,Winston11tw,1541.33,0.0,1695.97,0.0,51.55,0.0,138,0.0,78,0.0,59,0.0,1,0.0,56.52,0.0,2021-12-05
284,-44,Pule,1540.9,-7.64,1636.15,-9.44,31.75,-0.6,240,6.0,133,2.0,107,4.0,0,0.0,55.42,-0.56,2025-01-19
285,-3,Qiubag,1540.52,13.2,1623.71,10.43,27.73,-0.92,288,12.0,148,8.0,139,4.0,1,0.0,51.39,0.67,2025-01-16
-,-,MugiwaraNoLofwyr,1540.46,0.0,1690.56,0.0,50.03,0.0,144,0.0,89,0.0,55,0.0,0,0.0,61.81,0.0,2022-05-01
286,-22,FunkyLere,1540.28,1.25,1655.25,-0.13,38.32,-0.46,134,2.0,75,1.0,59,1.0,0,0.0,55.97,-0.09,2025-02-03
287,-25,Hisbossness,1540.16,-0.25,1681.77,-13.87,47.2,-4.54,80,12.0,58,6.0,21,6.0,1,0.0,72.5,-3.97,2025-02-05
288,542,zoldaria,1539.94,280.41,1869.82,97.4,109.96,-61.0,12,8.0,11,7.0,1,1.0,0,0.0,91.67,-8.33,2025-01-21
289,-26,MattM,1539.9,0.0,1699.33,0.0,53.14,0.0,72,0.0,50,0.0,21,0.0,1,0.0,69.44,0.0,2024-07-01
290,-21,Wolar,1539.35,4.09,1628.89,0.34,29.84,-1.25,238,14.0,140,9.0,95,4.0,3,1.0,58.82,0.34,2025-02-12
291,-19,Dovi,1539.14,5.26,1619.52,1.72,26.8,-1.18,392,18.0,219,10.0,171,8.0,2,0.0,55.87,-0.01,2025-01-25
292,-19,McNulty,1539.07,6.21,1637.94,4.5,32.96,-0.57,336,6.0,191,5.0,144,0.0,1,1.0,56.85,0.49,2025-01-24
-,-,mm34nn,1539.02,0.0,1724.67,0.0,61.89,0.0,60,0.0,29,0.0,30,0.0,1,0.0,48.33,0.0,2022-03-06
293,-26,ScoliopusB,1537.89,0.0,1648.54,0.0,36.88,0.0,264,0.0,153,0.0,109,0.0,2,0.0,57.95,0.0,2024-04-28
294,3,ktroop,1536.96,19.19,1653.35,14.93,38.8,-1.42,212,6.0,95,4.0,115,2.0,2,0.0,44.81,0.64,2025-02-03
-,-,gyova,1535.8,0.0,1718.75,0.0,60.98,0.0,72,0.0,45,0.0,27,0.0,0,0.0,62.5,0.0,2021-08-08
295,-46,rcia,1535.53,-10.16,1620.42,-12.78,28.3,-0.87,412,12.0,220,5.0,187,6.0,5,1.0,53.4,-0.35,2025-01-20
296,-22,raist,1535.44,2.59,1608.68,-1.53,24.41,-1.37,714,24.0,352,8.0,355,14.0,7,2.0,49.3,-0.56,2025-02-09
297,77,Nostradamus5321,1535.28,65.06,1661.81,53.41,42.17,-3.88,96,16.0,63,13.0,29,2.0,4,1.0,65.62,3.12,2025-01-26
298,-28,vermiliondk,1535.26,0.0,1765.53,0.0,76.75,0.0,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2024-07-15
299,-33,ThomRun974,1533.92,-4.23,1635.03,-5.08,33.7,-0.28,208,2.0,110,0.0,96,2.0,2,0.0,52.88,-0.52,2025-01-17
-,-,Radorf,1533.64,0.0,1667.4,0.0,44.59,0.0,166,0.0,86,0.0,77,0.0,3,0.0,51.81,0.0,2023-11-15
300,-29,InfiniteZest,1533.54,-0.65,1634.21,-6.15,33.56,-1.83,172,18.0,92,11.0,80,7.0,0,0.0,53.49,0.89,2025-01-25
-,-,dayorbyte,1533.29,0.0,1680.7,0.0,49.14,0.0,128,0.0,79,0.0,46,0.0,3,0.0,61.72,0.0,2023-08-05
301,210,arthurlam90,1532.87,126.21,1816.28,70.62,94.47,-18.53,22,10.0,21,10.0,1,0.0,0,0.0,95.45,3.78,2025-02-02
302,-23,virvett,1532.79,3.39,1618.26,-1.34,28.49,-1.58,268,18.0,157,10.0,109,8.0,2,0.0,58.58,-0.22,2025-02-03
-,-,Foolio,1531.78,0.0,1687.09,0.0,51.77,0.0,108,0.0,62,0.0,45,0.0,1,0.0,57.41,0.0,2022-09-04
303,-26,SimTubez,1531.55,0.0,1637.55,0.0,35.33,0.0,226,0.0,135,0.0,89,0.0,2,0.0,59.73,0.0,2024-04-28
304,-20,Kaiserschmarrn,1529.61,2.63,1629.09,-0.04,33.16,-0.89,276,6.0,166,3.0,108,3.0,2,0.0,60.14,-0.23,2024-12-30
305,-22,baodalanxin,1529.22,1.91,1604.36,-1.88,25.05,-1.26,402,22.0,218,12.0,180,10.0,4,0.0,54.23,0.02,2025-02-03
306,-26,Asaf,1528.91,0.0,1647.6,0.0,39.56,0.0,154,0.0,102,0.0,51,0.0,1,0.0,66.23,0.0,2024-04-04
307,-4,Borgmo,1527.61,14.27,1625.29,10.1,32.56,-1.39,224,12.0,130,9.0,93,3.0,1,0.0,58.04,0.96,2025-02-01
-,-,jkmushy,1527.41,0.0,1708.3,0.0,60.3,0.0,90,0.0,57,0.0,33,0.0,0,0.0,63.33,0.0,2021-01-24
308,-22,jSan,1527.11,0.6,1634.77,-5.71,35.89,-2.1,174,12.0,118,7.0,54,5.0,2,0.0,67.82,-0.7,2025-01-24
-,-,GrzeHu,1526.91,0.0,1691.4,0.0,54.83,0.0,84,0.0,56,0.0,28,0.0,0,0.0,66.67,0.0,2022-07-29
309,-16,henrymerrivale,1526.26,7.74,1603.04,3.84,25.59,-1.3,548,20.0,285,11.0,254,8.0,9,1.0,52.01,0.12,2025-02-06
310,-22,Hsugneslie,1526.05,0.0,1629.64,0.0,34.53,0.0,216,0.0,122,0.0,94,0.0,0,0.0,56.48,0.0,2024-07-30
-,-,Lonzo,1525.4,0.0,1647.5,0.0,40.7,0.0,206,0.0,120,0.0,85,0.0,1,0.0,58.25,0.0,2023-10-29
-,-,Saerleon,1525.09,0.0,1689.72,0.0,54.88,0.0,126,0.0,73,0.0,53,0.0,0,0.0,57.94,0.0,2021-04-25
311,-17,Ddafaith,1522.96,4.5,1596.47,-0.25,24.5,-1.59,480,30.0,254,17.0,223,12.0,3,1.0,52.92,0.25,2025-02-08
312,-25,danebed,1522.36,-3.75,1606.33,-9.37,27.99,-1.87,426,24.0,239,12.0,186,12.0,1,0.0,56.1,-0.37,2025-01-30
-,-,Louaym,1521.91,0.0,1654.47,0.0,44.19,0.0,126,0.0,75,0.0,48,0.0,3,0.0,59.52,0.0,2023-09-03
-,-,Galinlik,1521.44,0.0,1747.51,0.0,75.36,0.0,30,0.0,19,0.0,10,0.0,1,0.0,63.33,0.0,2023-06-06
-,-,deluks917,1521.35,0.0,1641.56,0.0,40.07,0.0,236,0.0,115,0.0,120,0.0,1,0.0,48.73,0.0,2024-01-28
313,-23,Traumatan,1521.17,0.0,1682.24,0.0,53.69,0.0,66,0.0,41,0.0,25,0.0,0,0.0,62.12,0.0,2024-07-01
314,-23,pote,1520.73,0.0,1620.96,0.0,33.41,0.0,228,0.0,133,0.0,93,0.0,2,0.0,58.33,0.0,2024-07-15
315,-40,DarthVaderDLotS,1519.81,-12.94,1608.34,-17.17,29.51,-1.41,396,18.0,209,8.0,185,10.0,2,0.0,52.78,-0.39,2025-01-22
316,-2,JensIV,1519.44,10.23,1647.39,-7.37,42.65,-5.87,86,18.0,58,10.0,27,8.0,1,0.0,67.44,-3.15,2025-01-31
317,0,isman,1519.28,11.45,1651.57,5.83,44.1,-1.87,96,6.0,51,4.0,45,2.0,0,0.0,53.12,0.9,2025-01-22
318,-29,HentaiLover69,1518.65,-4.62,1627.34,-8.06,36.23,-1.15,174,6.0,101,2.0,71,4.0,2,0.0,58.05,-0.88,2025-01-16
319,-27,LeoM,1518.48,-0.47,1598.0,-3.95,26.51,-1.16,368,18.0,208,9.0,157,9.0,3,0.0,56.52,-0.34,2025-02-01
320,6,J0hnny_Utah7,1517.38,20.02,1665.09,6.41,49.24,-4.54,80,12.0,56,8.0,24,4.0,0,0.0,70.0,-0.59,2025-02-01
-,-,P373R,1517.35,0.0,1738.58,0.0,73.74,0.0,36,0.0,28,0.0,8,0.0,0,0.0,77.78,0.0,2022-09-04
321,-21,Terence,1517.34,2.2,1596.14,-1.58,26.27,-1.26,454,18.0,238,10.0,215,8.0,1,0.0,52.42,0.13,2025-02-01
322,188,tiffelvet,1517.27,110.49,1778.56,69.83,87.1,-13.55,26,8.0,22,8.0,4,0.0,0,0.0,84.62,6.84,2025-01-20
-,-,Bonnie,1517.25,0.0,1677.57,0.0,53.44,0.0,84,0.0,54,0.0,30,0.0,0,0.0,64.29,0.0,2022-12-04
-,-,Swirek,1516.68,0.0,1664.84,0.0,49.39,0.0,132,0.0,74,0.0,57,0.0,1,0.0,56.06,0.0,2022-06-05
323,5,Mario86,1516.25,20.34,1646.02,15.43,43.26,-1.64,158,6.0,89,5.0,68,1.0,1,0.0,56.33,1.07,2025-01-23
324,-23,Klakla92th,1515.13,0.0,1598.55,0.0,27.81,0.0,428,0.0,231,0.0,192,0.0,5,0.0,53.97,0.0,2024-11-26
-,-,chiang831,1514.67,0.0,1691.49,0.0,58.94,0.0,72,0.0,48,0.0,24,0.0,0,0.0,66.67,0.0,2022-01-30
325,816,Scipio1126,1514.55,438.3,1842.41,83.07,109.28,-118.41,12,10.0,10,8.0,2,2.0,0,0.0,83.33,-16.67,2025-01-24
326,14,LeonidasI,1514.55,25.14,1608.53,18.38,31.33,-2.25,224,18.0,124,12.0,98,6.0,2,0.0,55.36,0.99,2025-02-08
327,-86,jaggl,1514.15,-33.82,1647.0,-38.44,44.29,-1.54,152,6.0,85,1.0,65,5.0,2,0.0,55.92,-1.61,2025-02-06
328,-21,CrownKiller,1514.01,2.31,1640.68,0.9,42.22,-0.47,132,2.0,80,1.0,50,1.0,2,0.0,60.61,-0.16,2025-01-25
-,-,PontiusPilatus,1513.55,0.0,1655.28,0.0,47.24,0.0,110,0.0,74,0.0,35,0.0,1,0.0,67.27,0.0,2024-02-23
329,-25,Tanario,1513.27,0.0,1642.74,0.0,43.16,0.0,104,0.0,72,0.0,32,0.0,0,0.0,69.23,0.0,2024-07-01
330,197,Kor,1512.99,116.2,1727.1,87.19,71.37,-9.67,30,6.0,20,6.0,10,0.0,0,0.0,66.67,8.34,2025-01-30
331,2,Jappa,1512.96,21.46,1599.73,15.58,28.92,-1.96,258,22.0,141,17.0,116,5.0,1,0.0,54.65,2.11,2025-02-03
332,-47,sillysheep,1512.65,-14.02,1630.56,-18.43,39.3,-1.47,162,8.0,93,3.0,68,5.0,1,0.0,57.41,-1.03,2025-01-21
333,496,Shergar,1511.94,252.14,1823.56,116.3,103.87,-45.28,12,6.0,11,6.0,1,0.0,0,0.0,91.67,8.34,2025-01-27
334,-32,Donni,1511.6,-2.23,1596.49,-7.02,28.3,-1.59,282,20.0,162,11.0,117,8.0,3,1.0,57.45,-0.18,2025-02-12
335,-26,Miklos,1511.32,0.0,1591.47,0.0,26.72,0.0,366,0.0,203,0.0,159,0.0,4,0.0,55.46,0.0,2024-10-01
336,137,jhutc,1510.93,87.28,1693.56,56.91,60.87,-10.13,48,12.0,35,11.0,13,1.0,0,0.0,72.92,6.25,2025-01-24
